"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Mar 24 13:16:34 GMT 2024","Sun Mar 24 13:16:34 GMT 2024","25","tests.backend","test_create_build_config","TestBuildConfig","","","Проверка невозможности создания билд-конфигурации без обязательны полей (id проекта или имени)","Тест проверяет, что билд-конфигурация не создана без id проекта или имени"
"passed","Sun Mar 24 13:15:09 GMT 2024","Sun Mar 24 13:16:30 GMT 2024","80570","tests.frontend","test_setup","","","","Сетап Teamcity перед всеми тестами",""
"passed","Sun Mar 24 13:18:13 GMT 2024","Sun Mar 24 13:18:22 GMT 2024","8726","tests.frontend","test_e2e_create_build_config","TestCreateBuildConfigE2E","","","Проверка успешного создания билд-конфигурации",""
"passed","Sun Mar 24 13:19:05 GMT 2024","Sun Mar 24 13:19:10 GMT 2024","5110","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка перехода на страницу создания проекта при клике на + рядом с лейблом Projects в хедере",""
"passed","Sun Mar 24 13:20:29 GMT 2024","Sun Mar 24 13:20:30 GMT 2024","1245","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка невозможности создания проекта c невалидным ID",""
"failed","Sun Mar 24 13:17:05 GMT 2024","Sun Mar 24 13:17:28 GMT 2024","23546","tests.frontend","test_e2e_create_build_config","TestCreateBuildConfigE2E","","","Проверка успешного создания билд-конфигурации и проекта из repository URL",""
"passed","Sun Mar 24 13:16:35 GMT 2024","Sun Mar 24 13:16:37 GMT 2024","2730","tests.backend","test_run_build","TestBuildRun","","","Проверка запуска билда","Тест проверяет запуск билда и его статус билд конфигурации после запуска"
"passed","Sun Mar 24 13:16:34 GMT 2024","Sun Mar 24 13:16:34 GMT 2024","558","tests.backend","test_create_build_config","TestBuildConfig","","","Проверка успешного создания билд-конфигурации","Тест проверяет успешное создание новой билд-конфигурации"
"passed","Sun Mar 24 13:19:24 GMT 2024","Sun Mar 24 13:19:28 GMT 2024","4560","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка перехода на страницу создания проекта при клике на Create Project на Home Page, если нет проектов",""
"passed","Sun Mar 24 13:17:36 GMT 2024","Sun Mar 24 13:17:43 GMT 2024","7458","tests.frontend","test_e2e_create_build_config","TestCreateBuildConfigE2E","","","Проверка невозможности создания билд-конфигурации без имени",""
"passed","Sun Mar 24 13:20:37 GMT 2024","Sun Mar 24 13:20:38 GMT 2024","969","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка невозможности создания проекта без имени",""
"passed","Sun Mar 24 13:18:40 GMT 2024","Sun Mar 24 13:18:55 GMT 2024","14867","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка успешного создания проекта (Manually) через ссылку на создание проекта",""
"passed","Sun Mar 24 13:16:34 GMT 2024","Sun Mar 24 13:16:34 GMT 2024","109","tests.backend","test_create_project","TestCreateProject","","","Проверка невозможности создания проекта с существующим именем","Тест проверяет, что проект не может быть создан с уже существующим именем"
"broken","Sun Mar 24 13:20:14 GMT 2024","Sun Mar 24 13:20:46 GMT 2024","32057","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка перехода на страницу создания под-проекта при клике на New Project... из существующего проекта на Home Page",""
"passed","Sun Mar 24 13:19:02 GMT 2024","Sun Mar 24 13:19:08 GMT 2024","6038","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка перехода на страницу создания проекта при клике на + рядом с лейблом Projects в хедере",""
"passed","Sun Mar 24 13:19:55 GMT 2024","Sun Mar 24 13:20:06 GMT 2024","11080","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка создания под-проекта при клике на New Project из существующего проекта на Home Page",""
"passed","Sun Mar 24 13:18:30 GMT 2024","Sun Mar 24 13:18:42 GMT 2024","11754","tests.frontend","test_e2e_create_build_config","TestCreateBuildConfigE2E","","","Проверка невозможности создания билд-конфигурации c невалидным ID",""
"passed","Sun Mar 24 13:20:51 GMT 2024","Sun Mar 24 13:20:53 GMT 2024","1783","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка невозможности создания проекта c невалидным ID",""
"passed","Sun Mar 24 13:16:33 GMT 2024","Sun Mar 24 13:16:34 GMT 2024","510","tests.backend","test_create_project","TestCreateProject","","","Проверка успешного создания проекта разными ролями","Тест проверяет успешное создание нового проекта доступными ролями"
"broken","Sun Mar 24 13:19:32 GMT 2024","Sun Mar 24 13:20:02 GMT 2024","30097","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка перехода на страницу создания проекта при клике на Create Project на Home Page, если нет проектов",""
"passed","Sun Mar 24 13:16:34 GMT 2024","Sun Mar 24 13:16:34 GMT 2024","11","tests.backend","test_create_project","TestCreateProject","","","Проверка невозможности создания проекта без тела запроса","Тест проверяет, что проект не создан при отправке запроса без тела"
"passed","Sun Mar 24 13:18:46 GMT 2024","Sun Mar 24 13:18:58 GMT 2024","11747","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка успешного создания проекта (Manually) через ссылку на создание проекта",""
"failed","Sun Mar 24 13:16:51 GMT 2024","Sun Mar 24 13:17:29 GMT 2024","37635","tests.frontend","test_e2e_create_build_config","TestCreateBuildConfigE2E","","","Проверка успешного создания билд-конфигурации и проекта из repository URL",""
"passed","Sun Mar 24 13:17:06 GMT 2024","Sun Mar 24 13:17:17 GMT 2024","11271","tests.frontend","test_e2e_create_build_config","TestCreateBuildConfigE2E","","","Проверка невозможности создания билд-конфигурации без имени",""
"passed","Sun Mar 24 13:17:35 GMT 2024","Sun Mar 24 13:17:52 GMT 2024","16825","tests.frontend","test_e2e_create_build_config","TestCreateBuildConfigE2E","","","Проверка успешного создания билд-конфигурации",""
"passed","Sun Mar 24 13:16:52 GMT 2024","Sun Mar 24 13:17:12 GMT 2024","19862","tests.frontend","test_e2e_create_build_config","TestCreateBuildConfigE2E","","","Проверка успешного создания билд-конфигурации",""
