"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Mar 25 19:37:09 GMT 2024","Mon Mar 25 19:37:09 GMT 2024","14","tests.backend","test_create_project","TestCreateProject","","","Проверка невозможности создания проекта без тела запроса","Тест проверяет, что проект не создан при отправке запроса без тела"
"passed","Mon Mar 25 19:37:08 GMT 2024","Mon Mar 25 19:37:08 GMT 2024","626","tests.backend","test_create_build_config","TestBuildConfig","","","Проверка успешного создания билд-конфигурации","Тест проверяет успешное создание новой билд-конфигурации"
"passed","Mon Mar 25 19:40:23 GMT 2024","Mon Mar 25 19:40:29 GMT 2024","6876","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка перехода на страницу создания под-проекта при клике на New Project... из существующего проекта на Home Page",""
"passed","Mon Mar 25 19:39:28 GMT 2024","Mon Mar 25 19:39:44 GMT 2024","16804","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка успешного создания проекта (Manually) через ссылку на создание проекта",""
"passed","Mon Mar 25 19:38:55 GMT 2024","Mon Mar 25 19:39:04 GMT 2024","8746","tests.frontend","test_e2e_create_build_config","TestCreateBuildConfigE2E","","","Проверка невозможности создания билд-конфигурации c невалидным ID",""
"passed","Mon Mar 25 19:39:53 GMT 2024","Mon Mar 25 19:39:59 GMT 2024","5210","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка перехода на страницу создания проекта при клике на + рядом с лейблом Projects в хедере",""
"passed","Mon Mar 25 19:37:07 GMT 2024","Mon Mar 25 19:37:08 GMT 2024","591","tests.backend","test_create_project","TestCreateProject","","","Проверка успешного создания проекта разными ролями","Тест проверяет успешное создание нового проекта доступными ролями"
"passed","Mon Mar 25 19:37:08 GMT 2024","Mon Mar 25 19:37:08 GMT 2024","244","tests.backend","test_create_project","TestCreateProject","","","Проверка невозможности создания проекта невалидными ролями","Тест проверяет, что проект не создан невалидными ролями и что его нет в общем списке проектов."
"passed","Mon Mar 25 19:39:30 GMT 2024","Mon Mar 25 19:39:46 GMT 2024","15158","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка успешного создания проекта (Manually) через ссылку на создание проекта",""
"broken","Mon Mar 25 19:40:53 GMT 2024","Mon Mar 25 19:41:23 GMT 2024","30094","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка перехода на страницу создания под-проекта при клике на New Project... из существующего проекта на Home Page",""
"passed","Mon Mar 25 19:37:27 GMT 2024","Mon Mar 25 19:38:10 GMT 2024","42773","tests.frontend","test_e2e_create_build_config","TestCreateBuildConfigE2E","","","Проверка успешного создания билд-конфигурации и проекта из repository URL",""
"passed","Mon Mar 25 19:38:45 GMT 2024","Mon Mar 25 19:39:10 GMT 2024","24148","tests.frontend","test_e2e_create_build_config","TestCreateBuildConfigE2E","","","Проверка успешного создания билд-конфигурации и проекта из repository URL",""
"failed","Mon Mar 25 19:41:23 GMT 2024","Mon Mar 25 19:41:54 GMT 2024","31433","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка невозможности создания проекта без имени",""
"passed","Mon Mar 25 19:37:29 GMT 2024","Mon Mar 25 19:37:52 GMT 2024","22514","tests.frontend","test_e2e_create_build_config","TestCreateBuildConfigE2E","","","Проверка успешного создания билд-конфигурации",""
"passed","Mon Mar 25 19:37:08 GMT 2024","Mon Mar 25 19:37:08 GMT 2024","266","tests.backend","test_create_project","TestCreateProject","","","Проверка успешного создания проекта разными ролями","Тест проверяет успешное создание нового проекта доступными ролями"
"passed","Mon Mar 25 19:39:15 GMT 2024","Mon Mar 25 19:39:24 GMT 2024","8824","tests.frontend","test_e2e_create_build_config","TestCreateBuildConfigE2E","","","Проверка невозможности создания билд-конфигурации c невалидным ID",""
"passed","Mon Mar 25 19:37:40 GMT 2024","Mon Mar 25 19:38:07 GMT 2024","27359","tests.frontend","test_e2e_create_build_config","TestCreateBuildConfigE2E","","","Проверка успешного создания билд-конфигурации и проекта из repository URL",""
"passed","Mon Mar 25 19:37:07 GMT 2024","Mon Mar 25 19:37:08 GMT 2024","635","tests.backend","test_create_project","TestCreateProject","","","Проверка успешного создания проекта разными ролями","Тест проверяет успешное создание нового проекта доступными ролями"
"passed","Mon Mar 25 19:37:09 GMT 2024","Mon Mar 25 19:37:09 GMT 2024","133","tests.backend","test_create_build_config","TestBuildConfig","","","Проверка создания билд-конфигурации только с обязательными параметрами (имя и id проекта)","Тест проверяет создание новой билд-конфигурации только с именем и id проекта с теле запроса"
"broken","Mon Mar 25 19:40:37 GMT 2024","Mon Mar 25 19:41:07 GMT 2024","30126","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка перехода на страницу создания под-проекта при клике на New Project... из существующего проекта на Home Page",""
"passed","Mon Mar 25 19:40:43 GMT 2024","Mon Mar 25 19:40:50 GMT 2024","7167","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка создания под-проекта при клике на New Project из существующего проекта на Home Page",""
"passed","Mon Mar 25 19:37:09 GMT 2024","Mon Mar 25 19:37:12 GMT 2024","2927","tests.backend","test_run_build","TestBuildRun","","","Проверка запуска билда","Тест проверяет запуск билда и его статус билд конфигурации после запуска"
"passed","Mon Mar 25 19:40:02 GMT 2024","Mon Mar 25 19:40:08 GMT 2024","5461","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка перехода на страницу создания проекта при клике на Create Project на Home Page, если нет проектов",""
"passed","Mon Mar 25 19:40:10 GMT 2024","Mon Mar 25 19:40:15 GMT 2024","4972","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка перехода на страницу создания проекта при клике на Create Project на Home Page, если нет проектов",""
"passed","Mon Mar 25 19:40:58 GMT 2024","Mon Mar 25 19:41:00 GMT 2024","1536","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка невозможности создания проекта без имени",""
"passed","Mon Mar 25 19:37:08 GMT 2024","Mon Mar 25 19:37:08 GMT 2024","57","tests.backend","test_create_build_config","TestBuildConfig","","","Проверка невозможности создания билд-конфигурации без обязательны полей (id проекта или имени)","Тест проверяет, что билд-конфигурация не создана без id проекта или имени"
"passed","Mon Mar 25 19:40:28 GMT 2024","Mon Mar 25 19:40:38 GMT 2024","9892","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка создания под-проекта при клике на New Project из существующего проекта на Home Page",""
"passed","Mon Mar 25 19:41:15 GMT 2024","Mon Mar 25 19:41:19 GMT 2024","3498","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка невозможности создания проекта без имени",""
"broken","Mon Mar 25 19:40:14 GMT 2024","Mon Mar 25 19:40:44 GMT 2024","30204","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка перехода на страницу создания проекта при клике на Create Project на Home Page, если нет проектов",""
"passed","Mon Mar 25 19:39:23 GMT 2024","Mon Mar 25 19:39:37 GMT 2024","13976","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка успешного создания проекта (Manually) через ссылку на создание проекта",""
"passed","Mon Mar 25 19:37:08 GMT 2024","Mon Mar 25 19:37:08 GMT 2024","119","tests.backend","test_create_project","TestCreateProject","","","Проверка невозможности создания проекта с существующим именем","Тест проверяет, что проект не может быть создан с уже существующим именем"
"passed","Mon Mar 25 19:37:09 GMT 2024","Mon Mar 25 19:37:09 GMT 2024","59","tests.backend","test_create_project","TestCreateProject","","","Проверка невозможности создания проекта без имени","Тест проверяет, что проект не создан и что его нет в общем списке проектов."
"passed","Mon Mar 25 19:38:18 GMT 2024","Mon Mar 25 19:38:39 GMT 2024","21671","tests.frontend","test_e2e_create_build_config","TestCreateBuildConfigE2E","","","Проверка успешного создания билд-конфигурации",""
"passed","Mon Mar 25 19:37:09 GMT 2024","Mon Mar 25 19:37:09 GMT 2024","190","tests.backend","test_create_project","TestCreateProject","","","Проверка создания проекта только с именем","Тест проверяет создание нового проекта, если передать только имя"
"passed","Mon Mar 25 19:37:08 GMT 2024","Mon Mar 25 19:37:09 GMT 2024","214","tests.backend","test_create_project","TestCreateProject","","","Проверка невозможности создания проекта невалидными ролями","Тест проверяет, что проект не создан невалидными ролями и что его нет в общем списке проектов."
"passed","Mon Mar 25 19:38:29 GMT 2024","Mon Mar 25 19:38:40 GMT 2024","10522","tests.frontend","test_e2e_create_build_config","TestCreateBuildConfigE2E","","","Проверка невозможности создания билд-конфигурации без имени",""
"passed","Mon Mar 25 19:38:08 GMT 2024","Mon Mar 25 19:38:16 GMT 2024","7758","tests.frontend","test_e2e_create_build_config","TestCreateBuildConfigE2E","","","Проверка невозможности создания билд-конфигурации без имени",""
"passed","Mon Mar 25 19:39:44 GMT 2024","Mon Mar 25 19:39:53 GMT 2024","8829","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка перехода на страницу создания проекта при клике на + рядом с лейблом Projects в хедере",""
