"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Apr 05 14:29:14 GMT 2024","Fri Apr 05 14:29:16 GMT 2024","1714","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка перехода на страницу создания проекта при клике на + рядом с лейблом Projects в хедере",""
"passed","Fri Apr 05 14:24:25 GMT 2024","Fri Apr 05 14:25:54 GMT 2024","89370","tests.frontend","test_setup","","","","Сетап Teamcity перед всеми тестами",""
"passed","Fri Apr 05 14:32:33 GMT 2024","Fri Apr 05 14:32:35 GMT 2024","1854","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка невозможности создания проекта c невалидным ID",""
"passed","Fri Apr 05 14:32:14 GMT 2024","Fri Apr 05 14:32:15 GMT 2024","1387","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка невозможности создания проекта без имени",""
"failed","Fri Apr 05 14:31:02 GMT 2024","Fri Apr 05 14:31:34 GMT 2024","32308","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка перехода на страницу создания под-проекта при клике на New Project... из существующего проекта на Home Page",""
"passed","Fri Apr 05 14:25:59 GMT 2024","Fri Apr 05 14:25:59 GMT 2024","13","tests.backend","test_create_build_config","TestBuildConfig","","","Проверка невозможности создания билд-конфигурации без обязательны полей (id проекта или имени)","Тест проверяет, что билд-конфигурация не создана без id проекта или имени"
"passed","Fri Apr 05 14:32:19 GMT 2024","Fri Apr 05 14:32:20 GMT 2024","1021","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка невозможности создания проекта без имени",""
"failed","Fri Apr 05 14:29:46 GMT 2024","Fri Apr 05 14:30:20 GMT 2024","33657","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка перехода на страницу создания под-проекта при клике на New Project... из существующего проекта на Home Page",""
"passed","Fri Apr 05 14:28:17 GMT 2024","Fri Apr 05 14:28:20 GMT 2024","3086","tests.frontend","test_e2e_create_build_config","TestCreateBuildConfigE2E","","","Проверка невозможности создания билд-конфигурации c невалидным ID",""
"passed","Fri Apr 05 14:25:59 GMT 2024","Fri Apr 05 14:25:59 GMT 2024","96","tests.backend","test_create_project","TestCreateProject","","","Проверка успешного создания проекта разными ролями","Тест проверяет успешное создание нового проекта доступными ролями"
"passed","Fri Apr 05 14:25:59 GMT 2024","Fri Apr 05 14:25:59 GMT 2024","138","tests.backend","test_create_project","TestCreateProject","","","Проверка успешного создания проекта разными ролями","Тест проверяет успешное создание нового проекта доступными ролями"
"passed","Fri Apr 05 14:25:58 GMT 2024","Fri Apr 05 14:25:58 GMT 2024","639","tests.backend","test_create_build_config","TestBuildConfig","","","Проверка успешного создания билд-конфигурации","Тест проверяет успешное создание новой билд-конфигурации"
"passed","Fri Apr 05 14:28:26 GMT 2024","Fri Apr 05 14:28:28 GMT 2024","1965","tests.frontend","test_e2e_create_build_config","TestCreateBuildConfigE2E","","","Проверка невозможности создания билд-конфигурации c невалидным ID",""
"passed","Fri Apr 05 14:29:06 GMT 2024","Fri Apr 05 14:29:09 GMT 2024","2359","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка перехода на страницу создания проекта при клике на + рядом с лейблом Projects в хедере",""
"passed","Fri Apr 05 14:27:54 GMT 2024","Fri Apr 05 14:27:57 GMT 2024","3773","tests.frontend","test_e2e_create_build_config","TestCreateBuildConfigE2E","","","Проверка невозможности создания билд-конфигурации без имени",""
"passed","Fri Apr 05 14:28:05 GMT 2024","Fri Apr 05 14:28:06 GMT 2024","1700","tests.frontend","test_e2e_create_build_config","TestCreateBuildConfigE2E","","","Проверка невозможности создания билд-конфигурации без имени",""
"passed","Fri Apr 05 14:28:40 GMT 2024","Fri Apr 05 14:28:47 GMT 2024","7184","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка успешного создания проекта (Manually) через ссылку на создание проекта",""
"passed","Fri Apr 05 14:32:25 GMT 2024","Fri Apr 05 14:32:28 GMT 2024","2767","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка невозможности создания проекта c невалидным ID",""
"passed","Fri Apr 05 14:28:32 GMT 2024","Fri Apr 05 14:28:33 GMT 2024","1498","tests.frontend","test_e2e_create_build_config","TestCreateBuildConfigE2E","","","Проверка невозможности создания билд-конфигурации c невалидным ID",""
"passed","Fri Apr 05 14:28:11 GMT 2024","Fri Apr 05 14:28:12 GMT 2024","1309","tests.frontend","test_e2e_create_build_config","TestCreateBuildConfigE2E","","","Проверка невозможности создания билд-конфигурации без имени",""
"failed","Fri Apr 05 14:30:26 GMT 2024","Fri Apr 05 14:30:58 GMT 2024","32171","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка перехода на страницу создания под-проекта при клике на New Project... из существующего проекта на Home Page",""
"passed","Fri Apr 05 14:26:32 GMT 2024","Fri Apr 05 14:26:36 GMT 2024","3979","tests.frontend","test_e2e_create_build_config","TestCreateBuildConfigE2E","","","Проверка успешного создания билд-конфигурации",""
"passed","Fri Apr 05 14:29:20 GMT 2024","Fri Apr 05 14:29:21 GMT 2024","1130","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка перехода на страницу создания проекта при клике на + рядом с лейблом Projects в хедере",""
"passed","Fri Apr 05 14:26:12 GMT 2024","Fri Apr 05 14:26:24 GMT 2024","11961","tests.frontend","test_e2e_create_build_config","TestCreateBuildConfigE2E","","","Проверка успешного создания билд-конфигурации",""
"passed","Fri Apr 05 14:26:58 GMT 2024","Fri Apr 05 14:27:20 GMT 2024","21800","tests.frontend","test_e2e_create_build_config","TestCreateBuildConfigE2E","","","Проверка успешного создания билд-конфигурации и проекта из repository URL",""
"passed","Fri Apr 05 14:25:58 GMT 2024","Fri Apr 05 14:25:58 GMT 2024","13","tests.backend","test_create_build_config","TestBuildConfig","","","Проверка невозможности создания билд-конфигурации без обязательны полей (id проекта или имени)","Тест проверяет, что билд-конфигурация не создана без id проекта или имени"
"passed","Fri Apr 05 14:31:58 GMT 2024","Fri Apr 05 14:32:01 GMT 2024","2697","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка создания под-проекта при клике на New Project из существующего проекта на Home Page",""
"passed","Fri Apr 05 14:28:59 GMT 2024","Fri Apr 05 14:29:01 GMT 2024","2089","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка успешного создания проекта (Manually) через ссылку на создание проекта",""
"passed","Fri Apr 05 14:32:39 GMT 2024","Fri Apr 05 14:32:40 GMT 2024","1208","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка невозможности создания проекта c невалидным ID",""
"passed","Fri Apr 05 14:25:59 GMT 2024","Fri Apr 05 14:25:59 GMT 2024","6","tests.backend","test_create_project","TestCreateProject","","","Проверка невозможности создания проекта без тела запроса","Тест проверяет, что проект не создан при отправке запроса без тела"
