"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Mar 26 19:02:36 GMT 2024","Tue Mar 26 19:02:44 GMT 2024","7562","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка создания под-проекта при клике на New Project из существующего проекта на Home Page",""
"passed","Tue Mar 26 18:59:07 GMT 2024","Tue Mar 26 18:59:10 GMT 2024","2756","tests.backend","test_run_build","TestBuildRun","","","Проверка запуска билда","Тест проверяет запуск билда и его статус билд конфигурации после запуска"
"passed","Tue Mar 26 19:01:30 GMT 2024","Tue Mar 26 19:01:44 GMT 2024","13596","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка успешного создания проекта (Manually) через ссылку на создание проекта",""
"passed","Tue Mar 26 19:01:22 GMT 2024","Tue Mar 26 19:01:35 GMT 2024","13303","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка успешного создания проекта (Manually) через ссылку на создание проекта",""
"passed","Tue Mar 26 18:59:07 GMT 2024","Tue Mar 26 18:59:08 GMT 2024","119","tests.backend","test_create_build_config","TestBuildConfig","","","Проверка создания билд-конфигурации только с обязательными параметрами (имя и id проекта)","Тест проверяет создание новой билд-конфигурации только с именем и id проекта с теле запроса"
"broken","Tue Mar 26 19:02:22 GMT 2024","Tue Mar 26 19:02:52 GMT 2024","30064","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка перехода на страницу создания проекта при клике на Create Project на Home Page, если нет проектов",""
"passed","Tue Mar 26 19:03:22 GMT 2024","Tue Mar 26 19:03:27 GMT 2024","4883","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка невозможности создания проекта c невалидным ID",""
"passed","Tue Mar 26 19:00:13 GMT 2024","Tue Mar 26 19:00:34 GMT 2024","20739","tests.frontend","test_e2e_create_build_config","TestCreateBuildConfigE2E","","","Проверка успешного создания билд-конфигурации",""
"passed","Tue Mar 26 18:59:07 GMT 2024","Tue Mar 26 18:59:07 GMT 2024","224","tests.backend","test_create_project","TestCreateProject","","","Проверка невозможности создания проекта невалидными ролями","Тест проверяет, что проект не создан невалидными ролями и что его нет в общем списке проектов."
"passed","Tue Mar 26 18:59:07 GMT 2024","Tue Mar 26 18:59:07 GMT 2024","235","tests.backend","test_create_project","TestCreateProject","","","Проверка невозможности создания проекта невалидными ролями","Тест проверяет, что проект не создан невалидными ролями и что его нет в общем списке проектов."
"passed","Tue Mar 26 18:59:07 GMT 2024","Tue Mar 26 18:59:07 GMT 2024","110","tests.backend","test_create_project","TestCreateProject","","","Проверка невозможности создания проекта с существующим именем","Тест проверяет, что проект не может быть создан с уже существующим именем"
"passed","Tue Mar 26 18:59:06 GMT 2024","Tue Mar 26 18:59:07 GMT 2024","518","tests.backend","test_create_project","TestCreateProject","","","Проверка успешного создания проекта разными ролями","Тест проверяет успешное создание нового проекта доступными ролями"
"passed","Tue Mar 26 19:00:31 GMT 2024","Tue Mar 26 19:00:40 GMT 2024","9952","tests.frontend","test_e2e_create_build_config","TestCreateBuildConfigE2E","","","Проверка невозможности создания билд-конфигурации без имени",""
"broken","Tue Mar 26 19:02:16 GMT 2024","Tue Mar 26 19:02:47 GMT 2024","30310","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка перехода на страницу создания проекта при клике на Create Project на Home Page, если нет проектов",""
"passed","Tue Mar 26 19:02:03 GMT 2024","Tue Mar 26 19:02:09 GMT 2024","5943","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка перехода на страницу создания проекта при клике на Create Project на Home Page, если нет проектов",""
"passed","Tue Mar 26 19:02:01 GMT 2024","Tue Mar 26 19:02:08 GMT 2024","7161","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка перехода на страницу создания проекта при клике на + рядом с лейблом Projects в хедере",""
"passed","Tue Mar 26 19:03:36 GMT 2024","Tue Mar 26 19:03:38 GMT 2024","1515","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка невозможности создания проекта c невалидным ID",""
"passed","Tue Mar 26 19:00:57 GMT 2024","Tue Mar 26 19:01:08 GMT 2024","11054","tests.frontend","test_e2e_create_build_config","TestCreateBuildConfigE2E","","","Проверка успешного создания билд-конфигурации",""
"passed","Tue Mar 26 18:59:07 GMT 2024","Tue Mar 26 18:59:07 GMT 2024","590","tests.backend","test_create_build_config","TestBuildConfig","","","Проверка успешного создания билд-конфигурации","Тест проверяет успешное создание новой билд-конфигурации"
"passed","Tue Mar 26 19:02:56 GMT 2024","Tue Mar 26 19:03:01 GMT 2024","5059","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка невозможности создания проекта без имени",""
