"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Mar 26 20:33:56 GMT 2024","Tue Mar 26 20:34:09 GMT 2024","12608","tests.frontend","test_e2e_create_build_config","TestCreateBuildConfigE2E","","","Проверка успешного создания билд-конфигурации и проекта из repository URL",""
"passed","Tue Mar 26 20:34:59 GMT 2024","Tue Mar 26 20:35:03 GMT 2024","3749","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка успешного создания проекта (Manually) через ссылку на создание проекта",""
"passed","Tue Mar 26 20:34:03 GMT 2024","Tue Mar 26 20:34:10 GMT 2024","6505","tests.frontend","test_e2e_create_build_config","TestCreateBuildConfigE2E","","","Проверка невозможности создания билд-конфигурации без имени",""
"passed","Tue Mar 26 20:36:37 GMT 2024","Tue Mar 26 20:36:41 GMT 2024","3231","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка невозможности создания проекта без имени",""
"passed","Tue Mar 26 20:34:22 GMT 2024","Tue Mar 26 20:34:27 GMT 2024","4845","tests.frontend","test_e2e_create_build_config","TestCreateBuildConfigE2E","","","Проверка невозможности создания билд-конфигурации без имени",""
"passed","Tue Mar 26 20:34:47 GMT 2024","Tue Mar 26 20:34:52 GMT 2024","4468","tests.frontend","test_e2e_create_build_config","TestCreateBuildConfigE2E","","","Проверка невозможности создания билд-конфигурации c невалидным ID",""
"passed","Tue Mar 26 20:32:44 GMT 2024","Tue Mar 26 20:32:45 GMT 2024","191","tests.backend","test_create_project","TestCreateProject","","","Проверка невозможности создания проекта невалидными ролями","Тест проверяет, что проект не создан невалидными ролями и что его нет в общем списке проектов."
"passed","Tue Mar 26 20:34:35 GMT 2024","Tue Mar 26 20:34:38 GMT 2024","3069","tests.frontend","test_e2e_create_build_config","TestCreateBuildConfigE2E","","","Проверка невозможности создания билд-конфигурации без имени",""
"passed","Tue Mar 26 20:35:34 GMT 2024","Tue Mar 26 20:35:38 GMT 2024","3834","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка перехода на страницу создания проекта при клике на New Project... на Home Page, если существует хотя бы один проект]",""
"passed","Tue Mar 26 20:33:42 GMT 2024","Tue Mar 26 20:33:52 GMT 2024","10420","tests.frontend","test_e2e_create_build_config","TestCreateBuildConfigE2E","","","Проверка успешного создания билд-конфигурации и проекта из repository URL",""
"passed","Tue Mar 26 20:32:58 GMT 2024","Tue Mar 26 20:33:26 GMT 2024","27881","tests.frontend","test_e2e_create_build_config","TestCreateBuildConfigE2E","","","Проверка успешного создания билд-конфигурации и проекта из repository URL",""
"passed","Tue Mar 26 20:33:24 GMT 2024","Tue Mar 26 20:33:33 GMT 2024","8784","tests.frontend","test_e2e_create_build_config","TestCreateBuildConfigE2E","","","Проверка успешного создания билд-конфигурации",""
"passed","Tue Mar 26 20:35:10 GMT 2024","Tue Mar 26 20:35:18 GMT 2024","7735","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка успешного создания проекта (Manually) через ссылку на создание проекта",""
"passed","Tue Mar 26 20:36:20 GMT 2024","Tue Mar 26 20:36:28 GMT 2024","7908","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка создания под-проекта при клике на New Project из существующего проекта на Home Page",""
"passed","Tue Mar 26 20:36:47 GMT 2024","Tue Mar 26 20:36:49 GMT 2024","2234","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка невозможности создания проекта без имени",""
"passed","Tue Mar 26 20:34:35 GMT 2024","Tue Mar 26 20:34:38 GMT 2024","3508","tests.frontend","test_e2e_create_build_config","TestCreateBuildConfigE2E","","","Проверка невозможности создания билд-конфигурации c невалидным ID",""
"passed","Tue Mar 26 20:32:45 GMT 2024","Tue Mar 26 20:32:45 GMT 2024","25","tests.backend","test_create_build_config","TestBuildConfig","","","Проверка невозможности создания билд-конфигурации без обязательны полей (id проекта или имени)","Тест проверяет, что билд-конфигурация не создана без id проекта или имени"
"passed","Tue Mar 26 20:32:43 GMT 2024","Tue Mar 26 20:32:44 GMT 2024","487","tests.backend","test_create_project","TestCreateProject","","","Проверка успешного создания проекта разными ролями","Тест проверяет успешное создание нового проекта доступными ролями"
