"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Mar 27 07:39:03 GMT 2024","Wed Mar 27 07:39:22 GMT 2024","18571","tests.frontend","test_e2e_create_build_config","TestCreateBuildConfigE2E","","","Проверка успешного создания билд-конфигурации и проекта из repository URL",""
"passed","Wed Mar 27 07:38:17 GMT 2024","Wed Mar 27 07:38:17 GMT 2024","6","tests.backend","test_create_project","TestCreateProject","","","Проверка невозможности создания проекта без тела запроса","Тест проверяет, что проект не создан при отправке запроса без тела"
"passed","Wed Mar 27 07:42:31 GMT 2024","Wed Mar 27 07:42:32 GMT 2024","992","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка невозможности создания проекта без имени",""
"passed","Wed Mar 27 07:42:49 GMT 2024","Wed Mar 27 07:42:50 GMT 2024","1258","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка невозможности создания проекта c невалидным ID",""
"passed","Wed Mar 27 07:41:48 GMT 2024","Wed Mar 27 07:41:50 GMT 2024","2218","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка перехода на страницу создания под-проекта при клике на New Project... из существующего проекта на Home Page",""
"passed","Wed Mar 27 07:40:52 GMT 2024","Wed Mar 27 07:40:54 GMT 2024","2094","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка успешного создания проекта (Manually) через ссылку на создание проекта",""
"passed","Wed Mar 27 07:38:42 GMT 2024","Wed Mar 27 07:38:45 GMT 2024","3618","tests.frontend","test_e2e_create_build_config","TestCreateBuildConfigE2E","","","Проверка успешного создания билд-конфигурации",""
"passed","Wed Mar 27 07:39:40 GMT 2024","Wed Mar 27 07:39:45 GMT 2024","4259","tests.frontend","test_e2e_create_build_config","TestCreateBuildConfigE2E","","","Проверка успешного создания билд-конфигурации и проекта из repository URL",""
"passed","Wed Mar 27 07:41:16 GMT 2024","Wed Mar 27 07:41:18 GMT 2024","1943","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка перехода на страницу создания проекта при клике на New Project... на Home Page, если существует хотя бы один проект]",""
"passed","Wed Mar 27 07:40:34 GMT 2024","Wed Mar 27 07:40:40 GMT 2024","5796","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка успешного создания проекта (Manually) через ссылку на создание проекта",""
"passed","Wed Mar 27 07:38:55 GMT 2024","Wed Mar 27 07:38:58 GMT 2024","2968","tests.frontend","test_e2e_create_build_config","TestCreateBuildConfigE2E","","","Проверка успешного создания билд-конфигурации",""
"passed","Wed Mar 27 07:38:17 GMT 2024","Wed Mar 27 07:38:17 GMT 2024","114","tests.backend","test_create_project","TestCreateProject","","","Проверка создания проекта только с именем","Тест проверяет создание нового проекта, если передать только имя"
"passed","Wed Mar 27 07:41:42 GMT 2024","Wed Mar 27 07:41:44 GMT 2024","2338","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка перехода на страницу создания под-проекта при клике на New Project... из существующего проекта на Home Page",""
"passed","Wed Mar 27 07:38:14 GMT 2024","Wed Mar 27 07:38:14 GMT 2024","484","tests.backend","test_create_build_config","TestBuildConfig","","","Проверка успешного создания билд-конфигурации","Тест проверяет успешное создание новой билд-конфигурации"
"passed","Wed Mar 27 07:42:36 GMT 2024","Wed Mar 27 07:42:38 GMT 2024","1967","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка невозможности создания проекта c невалидным ID",""
"passed","Wed Mar 27 07:40:45 GMT 2024","Wed Mar 27 07:40:48 GMT 2024","3043","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка успешного создания проекта (Manually) через ссылку на создание проекта",""
"passed","Wed Mar 27 07:41:23 GMT 2024","Wed Mar 27 07:41:25 GMT 2024","1545","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка перехода на страницу создания проекта при клике на New Project... на Home Page, если существует хотя бы один проект]",""
"passed","Wed Mar 27 07:41:28 GMT 2024","Wed Mar 27 07:41:29 GMT 2024","1175","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка перехода на страницу создания проекта при клике на New Project... на Home Page, если существует хотя бы один проект]",""
"passed","Wed Mar 27 07:38:17 GMT 2024","Wed Mar 27 07:38:20 GMT 2024","2462","tests.backend","test_run_build","TestBuildRun","","","Проверка запуска билда","Тест проверяет запуск билда и его статус билд конфигурации после запуска"
"passed","Wed Mar 27 07:42:27 GMT 2024","Wed Mar 27 07:42:28 GMT 2024","1352","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка невозможности создания проекта без имени",""
"passed","Wed Mar 27 07:40:06 GMT 2024","Wed Mar 27 07:40:08 GMT 2024","1637","tests.frontend","test_e2e_create_build_config","TestCreateBuildConfigE2E","","","Проверка невозможности создания билд-конфигурации без имени",""
"passed","Wed Mar 27 07:42:12 GMT 2024","Wed Mar 27 07:42:15 GMT 2024","3042","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка создания под-проекта при клике на New Project из существующего проекта на Home Page",""
"passed","Wed Mar 27 07:38:26 GMT 2024","Wed Mar 27 07:38:34 GMT 2024","8290","tests.frontend","test_e2e_create_build_config","TestCreateBuildConfigE2E","","","Проверка успешного создания билд-конфигурации",""
"passed","Wed Mar 27 07:39:50 GMT 2024","Wed Mar 27 07:39:53 GMT 2024","2510","tests.frontend","test_e2e_create_build_config","TestCreateBuildConfigE2E","","","Проверка невозможности создания билд-конфигурации без имени",""
"passed","Wed Mar 27 07:41:54 GMT 2024","Wed Mar 27 07:41:59 GMT 2024","4587","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка создания под-проекта при клике на New Project из существующего проекта на Home Page",""
"passed","Wed Mar 27 07:41:33 GMT 2024","Wed Mar 27 07:41:36 GMT 2024","2778","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка перехода на страницу создания под-проекта при клике на New Project... из существующего проекта на Home Page",""
"passed","Wed Mar 27 07:38:15 GMT 2024","Wed Mar 27 07:38:16 GMT 2024","197","tests.backend","test_create_project","TestCreateProject","","","Проверка успешного создания проекта разными ролями","Тест проверяет успешное создание нового проекта доступными ролями"
"passed","Wed Mar 27 07:39:59 GMT 2024","Wed Mar 27 07:40:01 GMT 2024","2168","tests.frontend","test_e2e_create_build_config","TestCreateBuildConfigE2E","","","Проверка невозможности создания билд-конфигурации без имени",""
"passed","Wed Mar 27 07:40:12 GMT 2024","Wed Mar 27 07:40:14 GMT 2024","2059","tests.frontend","test_e2e_create_build_config","TestCreateBuildConfigE2E","","","Проверка невозможности создания билд-конфигурации c невалидным ID",""
"passed","Wed Mar 27 07:41:10 GMT 2024","Wed Mar 27 07:41:11 GMT 2024","1112","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка перехода на страницу создания проекта при клике на + рядом с лейблом Projects в хедере",""
"passed","Wed Mar 27 07:38:15 GMT 2024","Wed Mar 27 07:38:15 GMT 2024","205","tests.backend","test_create_project","TestCreateProject","","","Проверка успешного создания проекта разными ролями","Тест проверяет успешное создание нового проекта доступными ролями"
"passed","Wed Mar 27 07:38:15 GMT 2024","Wed Mar 27 07:38:15 GMT 2024","12","tests.backend","test_create_build_config","TestBuildConfig","","","Проверка невозможности создания билд-конфигурации без обязательны полей (id проекта или имени)","Тест проверяет, что билд-конфигурация не создана без id проекта или имени"
"passed","Wed Mar 27 07:42:20 GMT 2024","Wed Mar 27 07:42:21 GMT 2024","1769","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка невозможности создания проекта без имени",""
"passed","Wed Mar 27 07:40:29 GMT 2024","Wed Mar 27 07:40:30 GMT 2024","1405","tests.frontend","test_e2e_create_build_config","TestCreateBuildConfigE2E","","","Проверка невозможности создания билд-конфигурации c невалидным ID",""
"passed","Wed Mar 27 07:36:52 GMT 2024","Wed Mar 27 07:38:11 GMT 2024","78986","tests.frontend","test_setup","","","","Сетап Teamcity перед всеми тестами",""
"passed","Wed Mar 27 07:38:15 GMT 2024","Wed Mar 27 07:38:15 GMT 2024","36","tests.backend","test_create_build_config","TestBuildConfig","","","Проверка создания билд-конфигурации только с обязательными параметрами (имя и id проекта)","Тест проверяет создание новой билд-конфигурации только с именем и id проекта с теле запроса"
