"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Mar 26 21:19:05 GMT 2024","Tue Mar 26 21:19:06 GMT 2024","433","tests.backend","test_create_project","TestCreateProject","","","Проверка успешного создания проекта разными ролями","Тест проверяет успешное создание нового проекта доступными ролями"
"passed","Tue Mar 26 21:22:07 GMT 2024","Tue Mar 26 21:22:11 GMT 2024","3654","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка перехода на страницу создания проекта при клике на New Project... на Home Page, если существует хотя бы один проект]",""
"passed","Tue Mar 26 21:19:19 GMT 2024","Tue Mar 26 21:19:32 GMT 2024","12315","tests.frontend","test_e2e_create_build_config","TestCreateBuildConfigE2E","","","Проверка успешного создания билд-конфигурации",""
"passed","Tue Mar 26 21:20:42 GMT 2024","Tue Mar 26 21:20:47 GMT 2024","4797","tests.frontend","test_e2e_create_build_config","TestCreateBuildConfigE2E","","","Проверка невозможности создания билд-конфигурации без имени",""
"passed","Tue Mar 26 21:19:07 GMT 2024","Tue Mar 26 21:19:07 GMT 2024","23","tests.backend","test_create_project","TestCreateProject","","","Проверка невозможности создания проекта без имени","Тест проверяет, что проект не создан и что его нет в общем списке проектов."
"passed","Tue Mar 26 21:23:15 GMT 2024","Tue Mar 26 21:23:17 GMT 2024","2087","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка невозможности создания проекта c невалидным ID",""
"passed","Tue Mar 26 21:19:07 GMT 2024","Tue Mar 26 21:19:07 GMT 2024","141","tests.backend","test_create_project","TestCreateProject","","","Проверка создания проекта только с именем","Тест проверяет создание нового проекта, если передать только имя"
"passed","Tue Mar 26 21:20:56 GMT 2024","Tue Mar 26 21:21:00 GMT 2024","3512","tests.frontend","test_e2e_create_build_config","TestCreateBuildConfigE2E","","","Проверка невозможности создания билд-конфигурации c невалидным ID",""
"passed","Tue Mar 26 21:17:45 GMT 2024","Tue Mar 26 21:19:02 GMT 2024","77273","tests.frontend","test_setup","","","","Сетап Teamcity перед всеми тестами",""
"passed","Tue Mar 26 21:21:56 GMT 2024","Tue Mar 26 21:21:59 GMT 2024","2602","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка перехода на страницу создания проекта при клике на New Project... на Home Page, если существует хотя бы один проект]",""
"passed","Tue Mar 26 21:19:06 GMT 2024","Tue Mar 26 21:19:07 GMT 2024","186","tests.backend","test_create_project","TestCreateProject","","","Проверка невозможности создания проекта невалидными ролями","Тест проверяет, что проект не создан невалидными ролями и что его нет в общем списке проектов."
"passed","Tue Mar 26 21:23:06 GMT 2024","Tue Mar 26 21:23:08 GMT 2024","2568","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка невозможности создания проекта c невалидным ID",""
"passed","Tue Mar 26 21:21:07 GMT 2024","Tue Mar 26 21:21:13 GMT 2024","5699","tests.frontend","test_e2e_create_build_config","TestCreateBuildConfigE2E","","","Проверка невозможности создания билд-конфигурации c невалидным ID",""
"passed","Tue Mar 26 21:21:31 GMT 2024","Tue Mar 26 21:21:39 GMT 2024","8496","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка успешного создания проекта (Manually) через ссылку на создание проекта",""
"passed","Tue Mar 26 21:22:48 GMT 2024","Tue Mar 26 21:22:50 GMT 2024","1698","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка невозможности создания проекта без имени",""
"passed","Tue Mar 26 21:20:04 GMT 2024","Tue Mar 26 21:20:14 GMT 2024","9695","tests.frontend","test_e2e_create_build_config","TestCreateBuildConfigE2E","","","Проверка успешного создания билд-конфигурации и проекта из repository URL",""
"passed","Tue Mar 26 21:22:05 GMT 2024","Tue Mar 26 21:22:10 GMT 2024","4693","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка перехода на страницу создания под-проекта при клике на New Project... из существующего проекта на Home Page",""
"broken","Tue Mar 26 21:22:35 GMT 2024","Tue Mar 26 21:23:05 GMT 2024","30090","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка создания под-проекта при клике на New Project из существующего проекта на Home Page",""
"passed","Tue Mar 26 21:21:46 GMT 2024","Tue Mar 26 21:21:48 GMT 2024","2592","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка перехода на страницу создания проекта при клике на + рядом с лейблом Projects в хедере",""
"passed","Tue Mar 26 21:19:20 GMT 2024","Tue Mar 26 21:19:48 GMT 2024","28191","tests.frontend","test_e2e_create_build_config","TestCreateBuildConfigE2E","","","Проверка успешного создания билд-конфигурации и проекта из repository URL",""
"passed","Tue Mar 26 21:20:55 GMT 2024","Tue Mar 26 21:20:58 GMT 2024","3160","tests.frontend","test_e2e_create_build_config","TestCreateBuildConfigE2E","","","Проверка невозможности создания билд-конфигурации без имени",""
"passed","Tue Mar 26 21:20:19 GMT 2024","Tue Mar 26 21:20:32 GMT 2024","12891","tests.frontend","test_e2e_create_build_config","TestCreateBuildConfigE2E","","","Проверка успешного создания билд-конфигурации и проекта из repository URL",""
"passed","Tue Mar 26 21:19:06 GMT 2024","Tue Mar 26 21:19:06 GMT 2024","198","tests.backend","test_create_project","TestCreateProject","","","Проверка невозможности создания проекта невалидными ролями","Тест проверяет, что проект не создан невалидными ролями и что его нет в общем списке проектов."
"passed","Tue Mar 26 21:22:14 GMT 2024","Tue Mar 26 21:22:19 GMT 2024","4826","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка перехода на страницу создания под-проекта при клике на New Project... из существующего проекта на Home Page",""
"passed","Tue Mar 26 21:20:44 GMT 2024","Tue Mar 26 21:20:49 GMT 2024","4788","tests.frontend","test_e2e_create_build_config","TestCreateBuildConfigE2E","","","Проверка невозможности создания билд-конфигурации c невалидным ID",""
"passed","Tue Mar 26 21:20:04 GMT 2024","Tue Mar 26 21:20:09 GMT 2024","4791","tests.frontend","test_e2e_create_build_config","TestCreateBuildConfigE2E","","","Проверка успешного создания билд-конфигурации",""
"passed","Tue Mar 26 21:19:06 GMT 2024","Tue Mar 26 21:19:06 GMT 2024","25","tests.backend","test_create_build_config","TestBuildConfig","","","Проверка невозможности создания билд-конфигурации без обязательны полей (id проекта или имени)","Тест проверяет, что билд-конфигурация не создана без id проекта или имени"
"passed","Tue Mar 26 21:21:21 GMT 2024","Tue Mar 26 21:21:24 GMT 2024","3293","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка успешного создания проекта (Manually) через ссылку на создание проекта",""
"passed","Tue Mar 26 21:22:26 GMT 2024","Tue Mar 26 21:22:33 GMT 2024","7143","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка создания под-проекта при клике на New Project из существующего проекта на Home Page",""
