"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Mar 31 11:05:49 GMT 2024","Sun Mar 31 11:05:49 GMT 2024","105","tests.backend","test_create_project","TestCreateProject","","","Проверка успешного создания проекта разными ролями","Тест проверяет успешное создание нового проекта доступными ролями"
"passed","Sun Mar 31 11:12:11 GMT 2024","Sun Mar 31 11:12:14 GMT 2024","3108","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка создания под-проекта при клике на New Project из существующего проекта на Home Page",""
"passed","Sun Mar 31 11:07:13 GMT 2024","Sun Mar 31 11:07:21 GMT 2024","7593","tests.frontend","test_e2e_create_build_config","TestCreateBuildConfigE2E","","","Проверка успешного создания билд-конфигурации и проекта из repository URL",""
"passed","Sun Mar 31 11:09:09 GMT 2024","Sun Mar 31 11:09:12 GMT 2024","2756","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка перехода на страницу создания проекта при клике на New Project... на Home Page, если существует хотя бы один проект]",""
"passed","Sun Mar 31 11:05:50 GMT 2024","Sun Mar 31 11:05:50 GMT 2024","28","tests.backend","test_create_project","TestCreateProject","","","Проверка невозможности создания проекта с существующим именем","Тест проверяет, что проект не может быть создан с уже существующим именем"
"passed","Sun Mar 31 11:05:50 GMT 2024","Sun Mar 31 11:05:52 GMT 2024","2610","tests.backend","test_run_build","TestBuildRun","","","Проверка запуска билда","Тест проверяет запуск билда и его статус билд конфигурации после запуска"
"passed","Sun Mar 31 11:07:46 GMT 2024","Sun Mar 31 11:07:48 GMT 2024","2096","tests.frontend","test_e2e_create_build_config","TestCreateBuildConfigE2E","","","Проверка невозможности создания билд-конфигурации без имени",""
"passed","Sun Mar 31 11:05:50 GMT 2024","Sun Mar 31 11:05:50 GMT 2024","12","tests.backend","test_create_project","TestCreateProject","","","Проверка невозможности создания проекта без имени","Тест проверяет, что проект не создан и что его нет в общем списке проектов."
"passed","Sun Mar 31 11:06:00 GMT 2024","Sun Mar 31 11:06:13 GMT 2024","12623","tests.frontend","test_e2e_create_build_config","TestCreateBuildConfigE2E","","","Проверка успешного создания билд-конфигурации",""
"passed","Sun Mar 31 11:09:17 GMT 2024","Sun Mar 31 11:09:19 GMT 2024","1614","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка перехода на страницу создания проекта при клике на New Project... на Home Page, если существует хотя бы один проект]",""
"passed","Sun Mar 31 11:12:27 GMT 2024","Sun Mar 31 11:12:28 GMT 2024","1376","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка невозможности создания проекта без имени",""
"passed","Sun Mar 31 11:05:50 GMT 2024","Sun Mar 31 11:05:50 GMT 2024","7","tests.backend","test_create_project","TestCreateProject","","","Проверка невозможности создания проекта без тела запроса","Тест проверяет, что проект не создан при отправке запроса без тела"
"failed","Sun Mar 31 11:09:29 GMT 2024","Sun Mar 31 11:10:02 GMT 2024","32872","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка перехода на страницу создания под-проекта при клике на New Project... из существующего проекта на Home Page",""
"passed","Sun Mar 31 11:08:23 GMT 2024","Sun Mar 31 11:08:30 GMT 2024","6928","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка успешного создания проекта (Manually) через ссылку на создание проекта",""
"passed","Sun Mar 31 11:06:43 GMT 2024","Sun Mar 31 11:07:05 GMT 2024","21544","tests.frontend","test_e2e_create_build_config","TestCreateBuildConfigE2E","","","Проверка успешного создания билд-конфигурации и проекта из repository URL",""
"passed","Sun Mar 31 11:12:19 GMT 2024","Sun Mar 31 11:12:22 GMT 2024","2635","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка невозможности создания проекта без имени",""
"passed","Sun Mar 31 11:07:52 GMT 2024","Sun Mar 31 11:07:53 GMT 2024","1189","tests.frontend","test_e2e_create_build_config","TestCreateBuildConfigE2E","","","Проверка невозможности создания билд-конфигурации без имени",""
"passed","Sun Mar 31 11:09:23 GMT 2024","Sun Mar 31 11:09:24 GMT 2024","1195","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка перехода на страницу создания проекта при клике на New Project... на Home Page, если существует хотя бы один проект]",""
"passed","Sun Mar 31 11:07:37 GMT 2024","Sun Mar 31 11:07:40 GMT 2024","2764","tests.frontend","test_e2e_create_build_config","TestCreateBuildConfigE2E","","","Проверка невозможности создания билд-конфигурации без имени",""
"passed","Sun Mar 31 11:12:32 GMT 2024","Sun Mar 31 11:12:33 GMT 2024","1045","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка невозможности создания проекта без имени",""
"passed","Sun Mar 31 11:04:16 GMT 2024","Sun Mar 31 11:05:43 GMT 2024","87149","tests.frontend","test_setup","","","","Сетап Teamcity перед всеми тестами",""
"passed","Sun Mar 31 11:05:48 GMT 2024","Sun Mar 31 11:05:49 GMT 2024","499","tests.backend","test_create_build_config","TestBuildConfig","","","Проверка успешного создания билд-конфигурации","Тест проверяет успешное создание новой билд-конфигурации"
"passed","Sun Mar 31 11:08:57 GMT 2024","Sun Mar 31 11:08:59 GMT 2024","1650","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка перехода на страницу создания проекта при клике на + рядом с лейблом Projects в хедере",""
"passed","Sun Mar 31 11:05:49 GMT 2024","Sun Mar 31 11:05:49 GMT 2024","13","tests.backend","test_create_build_config","TestBuildConfig","","","Проверка невозможности создания билд-конфигурации без обязательны полей (id проекта или имени)","Тест проверяет, что билд-конфигурация не создана без id проекта или имени"
"passed","Sun Mar 31 11:08:09 GMT 2024","Sun Mar 31 11:08:11 GMT 2024","2329","tests.frontend","test_e2e_create_build_config","TestCreateBuildConfigE2E","","","Проверка невозможности создания билд-конфигурации c невалидным ID",""
"failed","Sun Mar 31 11:11:33 GMT 2024","Sun Mar 31 11:12:07 GMT 2024","33585","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка создания под-проекта при клике на New Project из существующего проекта на Home Page",""
"passed","Sun Mar 31 11:05:49 GMT 2024","Sun Mar 31 11:05:49 GMT 2024","19","tests.backend","test_create_build_config","TestBuildConfig","","","Проверка невозможности создания билд-конфигурации без обязательны полей (id проекта или имени)","Тест проверяет, что билд-конфигурация не создана без id проекта или имени"
"passed","Sun Mar 31 11:08:50 GMT 2024","Sun Mar 31 11:08:52 GMT 2024","2566","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка перехода на страницу создания проекта при клике на + рядом с лейблом Projects в хедере",""
"passed","Sun Mar 31 11:05:49 GMT 2024","Sun Mar 31 11:05:49 GMT 2024","114","tests.backend","test_create_project","TestCreateProject","","","Проверка успешного создания проекта разными ролями","Тест проверяет успешное создание нового проекта доступными ролями"
"passed","Sun Mar 31 11:06:22 GMT 2024","Sun Mar 31 11:06:26 GMT 2024","4049","tests.frontend","test_e2e_create_build_config","TestCreateBuildConfigE2E","","","Проверка успешного создания билд-конфигурации",""
"failed","Sun Mar 31 11:10:44 GMT 2024","Sun Mar 31 11:11:17 GMT 2024","32150","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка перехода на страницу создания под-проекта при клике на New Project... из существующего проекта на Home Page",""
"passed","Sun Mar 31 11:05:49 GMT 2024","Sun Mar 31 11:05:49 GMT 2024","50","tests.backend","test_create_project","TestCreateProject","","","Проверка невозможности создания проекта невалидными ролями","Тест проверяет, что проект не создан невалидными ролями и что его нет в общем списке проектов."
"passed","Sun Mar 31 11:11:22 GMT 2024","Sun Mar 31 11:11:27 GMT 2024","5587","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка создания под-проекта при клике на New Project из существующего проекта на Home Page",""
"passed","Sun Mar 31 11:12:38 GMT 2024","Sun Mar 31 11:12:41 GMT 2024","2803","tests.frontend","test_e2e_create_project","TestCreateProjectE2E","","","Проверка невозможности создания проекта c невалидным ID",""
